20 6 3

5 722 40 20

0 113.0 95.0
1 266.0 433.0
2 257.0 469.0
3 363.0 330.0
4 158.0 453.0
5 423.0 238.0
6 363.0 368.0
7 182.0 3.0
8 332.0 420.0
9 388.0 385.0
10 188.0 69.0
11 374.0 148.0
12 296.0 322.0
13 332.0 204.0
14 432.0 250.0
15 488.0 307.0
16 46.0 351.0
17 302.0 139.0
18 23.0 126.0
19 22.0 79.0
20 81.0 442.0


0 11 4 6.0
1 9 2 2.0
2 7 6 5.0

1 0.23 0.23 0.23
2 0.32 0.32 0.32
3 0.33 0.33 0.33
4 0.23 0.23 0.23
5 0.18 0.18 0.18
6 0.29 0.29 0.29
7 0.42 0.42 0.42
8 0.42 0.42 0.42
9 0.24 0.24 0.24
10 0.43 0.43 0.43
11 0.18 0.18 0.18
12 0.22 0.22 0.22
13 0.24 0.24 0.24
14 0.31 0.31 0.31
15 0.22 0.22 0.22
16 0.38 0.38 0.38
17 0.13 0.13 0.13
18 0.43 0.43 0.43
19 0.37 0.37 0.37
20 0.17 0.17 0.17

1 3 6 5
2 5 4 3
3 3 2 7
4 6 3 3
5 4 3 4
6 4 6 5
7 4 2 3
8 5 4 6
9 2 6 5
10 1 6 5
11 5 5 3
12 3 3 6
13 4 3 6
14 6 4 3
15 7 4 5
16 2 3 4
17 5 3 3
18 3 4 5
19 3 4 8
20 2 4 4

0 0 1 1
1 0 2 1
2 1 0 0
3 0 1 1
4 2 0 1
5 0 2 1

0 1 0 1
1 1 0 0
2 1 2 0
3 1 1 0
4 1 0 0
5 0 1 2

0 1 0 2
1 0 1 1
2 1 0 2
3 1 1 0
4 0 0 1
5 0 0 1

0 1 2 0
1 3 0 0
2 0 0 1
3 0 0 1
4 1 1 1
5 1 0 0

0 2 0 1
1 1 1 1
2 0 0 1
3 0 1 0
4 1 1 0
5 0 0 1

0 0 1 0
1 1 1 1
2 2 0 1
3 0 1 1
4 1 1 1
5 0 2 1

0 1 0 0
1 1 0 1
2 0 0 1
3 0 1 0
4 0 1 0
5 2 0 1

0 0 0 2
1 1 1 1
2 2 0 1
3 0 1 0
4 2 1 0
5 0 1 2

0 0 1 0
1 0 1 2
2 0 2 1
3 0 1 1
4 0 1 0
5 2 0 1

0 1 2 0
1 0 0 2
2 0 0 2
3 0 1 0
4 0 2 1
5 0 1 0

0 2 0 1
1 1 0 0
2 0 3 0
3 0 1 2
4 1 1 0
5 1 0 0

0 0 0 1
1 0 0 1
2 1 0 0
3 0 1 2
4 1 1 1
5 1 1 1

0 1 1 1
1 1 0 0
2 0 0 2
3 2 0 1
4 0 1 1
5 0 1 1

0 0 1 0
1 1 1 0
2 1 1 1
3 1 0 0
4 1 1 1
5 2 0 1

0 2 0 1
1 1 1 1
2 2 0 1
3 0 1 1
4 1 1 0
5 1 1 1

0 0 1 0
1 0 0 1
2 0 0 2
3 1 1 1
4 1 0 0
5 0 1 0

0 1 0 0
1 1 0 1
2 1 2 0
3 0 0 1
4 2 0 1
5 0 1 0

0 0 1 0
1 0 1 1
2 0 0 1
3 0 1 1
4 1 0 2
5 2 1 0

0 0 1 1
1 1 1 1
2 1 0 1
3 1 1 1
4 0 1 1
5 0 0 3

0 0 0 1
1 2 1 0
2 0 1 0
3 0 1 2
4 0 0 1
5 0 1 0


S_abs1n20_2_H6_3_5
