20 6 5

13 188 40 20

0 113.0 95.0
1 266.0 433.0
2 257.0 469.0
3 363.0 330.0
4 158.0 453.0
5 423.0 238.0
6 363.0 368.0
7 182.0 3.0
8 332.0 420.0
9 388.0 385.0
10 188.0 69.0
11 374.0 148.0
12 296.0 322.0
13 332.0 204.0
14 432.0 250.0
15 488.0 307.0
16 46.0 351.0
17 302.0 139.0
18 23.0 126.0
19 22.0 79.0
20 81.0 442.0


0 8 6 4.0
1 8 2 1.0
2 6 4 2.0
3 8 6 4.0
4 22 3 5.0

1 0.02 0.02 0.02 0.02 0.02
2 0.03 0.03 0.03 0.03 0.03
3 0.03 0.03 0.03 0.03 0.03
4 0.02 0.02 0.02 0.02 0.02
5 0.02 0.02 0.02 0.02 0.02
6 0.03 0.03 0.03 0.03 0.03
7 0.04 0.04 0.04 0.04 0.04
8 0.04 0.04 0.04 0.04 0.04
9 0.02 0.02 0.02 0.02 0.02
10 0.04 0.04 0.04 0.04 0.04
11 0.02 0.02 0.02 0.02 0.02
12 0.02 0.02 0.02 0.02 0.02
13 0.02 0.02 0.02 0.02 0.02
14 0.03 0.03 0.03 0.03 0.03
15 0.02 0.02 0.02 0.02 0.02
16 0.04 0.04 0.04 0.04 0.04
17 0.01 0.01 0.01 0.01 0.01
18 0.04 0.04 0.04 0.04 0.04
19 0.04 0.04 0.04 0.04 0.04
20 0.02 0.02 0.02 0.02 0.02

1 2 3 4 10 3
2 5 3 5 6 2
3 2 1 3 5 5
4 5 0 4 2 8
5 5 8 6 2 2
6 0 5 1 1 2
7 4 3 5 3 4
8 2 2 5 4 5
9 1 1 2 6 6
10 1 2 7 0 1
11 2 4 1 3 2
12 1 4 5 3 3
13 3 4 3 7 3
14 3 2 5 5 3
15 3 3 1 3 3
16 5 7 3 2 1
17 6 2 8 5 4
18 2 2 5 6 3
19 4 5 1 5 7
20 4 5 5 2 4

0 0 1 1 0 1
1 0 0 1 1 0
2 0 0 1 2 1
3 0 1 0 3 0
4 1 0 0 3 0
5 1 1 1 1 1

0 0 0 1 1 0
1 1 0 1 3 0
2 1 1 2 0 0
3 1 0 0 1 0
4 1 1 0 0 1
5 1 1 1 1 1

0 0 0 0 1 0
1 0 0 1 0 1
2 0 0 0 1 2
3 1 0 0 2 0
4 0 0 1 1 0
5 1 1 1 0 2

0 0 0 1 0 0
1 1 0 0 0 4
2 2 0 1 1 0
3 0 0 0 0 2
4 1 0 1 1 0
5 1 0 1 0 2

0 0 1 0 0 0
1 1 2 2 0 0
2 0 2 0 1 0
3 2 1 2 0 0
4 1 1 1 0 2
5 1 1 1 1 0

0 0 1 0 0 0
1 0 1 0 0 1
2 0 1 0 1 1
3 0 0 1 0 0
4 0 1 0 0 0
5 0 1 0 0 0

0 0 1 3 0 0
1 2 0 2 0 1
2 0 0 0 0 1
3 2 1 0 1 1
4 0 1 0 2 0
5 0 0 0 0 1

0 0 1 1 0 0
1 0 0 0 0 1
2 1 0 1 0 1
3 1 0 0 3 0
4 0 0 2 1 1
5 0 1 1 0 2

0 0 0 0 0 1
1 1 0 0 2 1
2 0 1 1 2 0
3 0 0 0 0 1
4 0 0 0 1 2
5 0 0 1 1 1

0 0 0 2 0 0
1 0 0 1 0 0
2 1 0 1 0 0
3 0 0 1 0 1
4 0 1 1 0 0
5 0 1 1 0 0

0 0 0 0 0 1
1 0 0 0 1 0
2 0 1 0 0 0
3 0 1 1 0 0
4 0 1 0 0 1
5 2 1 0 2 0

0 0 0 2 0 1
1 0 1 0 0 0
2 0 1 2 1 1
3 1 2 1 0 1
4 0 0 0 1 0
5 0 0 0 1 0

0 1 2 0 0 2
1 1 0 0 0 0
2 1 0 0 3 1
3 0 0 3 0 0
4 0 0 0 1 0
5 0 2 0 3 0

0 0 0 2 1 2
1 0 0 0 1 0
2 1 1 2 0 1
3 0 0 1 0 0
4 0 0 0 2 0
5 2 1 0 1 0

0 1 1 1 1 0
1 0 0 0 1 0
2 0 0 0 0 1
3 0 1 0 1 0
4 0 0 0 0 1
5 2 1 0 0 1

0 2 1 0 1 0
1 1 1 1 1 1
2 1 2 0 0 0
3 0 1 0 0 0
4 1 0 0 0 0
5 0 2 2 0 0

0 1 1 2 0 1
1 2 0 1 2 0
2 2 0 1 1 0
3 0 0 3 0 2
4 0 0 1 0 0
5 1 1 0 2 1

0 0 0 2 1 1
1 0 0 0 2 0
2 1 1 2 0 1
3 1 1 1 0 0
4 0 0 0 1 1
5 0 0 0 2 0

0 0 1 1 1 1
1 1 0 0 1 1
2 1 2 0 2 0
3 0 1 0 0 2
4 1 1 0 0 0
5 1 0 0 1 3

0 0 1 0 1 2
1 0 0 2 0 0
2 0 1 3 0 0
3 2 0 0 0 0
4 2 1 0 1 1
5 0 2 0 0 1


S_abs1n20_2_L6_5_13
