15 6 5

10 206 40 20

0 312.0 363.0
1 237.0 182.0
2 180.0 332.0
3 141.0 388.0
4 163.0 188.0
5 282.0 374.0
6 455.0 296.0
7 326.0 332.0
8 235.0 432.0
9 412.0 488.0
10 113.0 46.0
11 266.0 302.0
12 257.0 23.0
13 363.0 22.0
14 158.0 81.0
15 423.0 95.0


0 11 2 2.0
1 4 11 5.0
2 8 2 2.0
3 6 3 2.0
4 22 3 7.0

1 0.23 0.23 0.23 0.23 0.23
2 0.32 0.32 0.32 0.32 0.32
3 0.33 0.33 0.33 0.33 0.33
4 0.23 0.23 0.23 0.23 0.23
5 0.18 0.18 0.18 0.18 0.18
6 0.29 0.29 0.29 0.29 0.29
7 0.42 0.42 0.42 0.42 0.42
8 0.42 0.42 0.42 0.42 0.42
9 0.24 0.24 0.24 0.24 0.24
10 0.43 0.43 0.43 0.43 0.43
11 0.18 0.18 0.18 0.18 0.18
12 0.22 0.22 0.22 0.22 0.22
13 0.24 0.24 0.24 0.24 0.24
14 0.31 0.31 0.31 0.31 0.31
15 0.22 0.22 0.22 0.22 0.22

1 3 6 5 3 4
2 5 1 6 1 3
3 4 2 1 4 6
4 1 5 4 7 5
5 1 2 1 8 3
6 4 2 4 5 2
7 2 1 4 4 5
8 5 1 3 2 8
9 5 8 6 2 2
10 0 5 4 1 2
11 4 3 3 3 4
12 2 1 4 4 6
13 1 1 4 6 5
14 1 2 5 0 2
15 2 4 3 3 2

0 0 1 0 0 0
1 0 0 3 2 0
2 1 1 2 0 1
3 0 1 0 1 0
4 1 1 0 0 1
5 1 2 0 0 2

0 1 0 1 1 0
1 0 0 0 0 1
2 1 0 1 0 2
3 1 1 0 0 0
4 2 0 3 0 0
5 0 0 1 0 0

0 1 0 1 3 0
1 0 0 0 0 1
2 0 0 0 0 1
3 0 1 0 0 1
4 1 0 0 0 2
5 2 1 0 1 1

0 0 0 1 0 0
1 1 1 1 1 1
2 0 2 0 1 2
3 0 2 2 0 1
4 0 0 0 2 1
5 0 0 0 3 0

0 0 0 0 2 0
1 0 0 0 4 0
2 0 0 0 0 1
3 0 1 0 1 1
4 0 1 0 0 0
5 1 0 1 1 1

0 0 0 2 2 0
1 1 0 1 0 0
2 1 0 0 1 0
3 1 1 0 0 1
4 1 1 1 1 1
5 0 0 0 1 0

0 0 0 1 0 1
1 0 0 0 1 2
2 1 0 0 2 0
3 0 0 1 1 0
4 1 1 1 0 2
5 0 0 1 0 0

0 1 0 0 0 4
1 2 0 1 1 0
2 0 0 0 0 2
3 1 0 1 1 0
4 1 0 1 0 2
5 0 1 0 0 0

0 1 2 2 0 0
1 0 2 0 1 0
2 2 1 2 0 0
3 1 1 1 0 2
4 1 1 1 1 0
5 0 1 0 0 0

0 0 1 0 0 1
1 0 1 0 1 1
2 0 0 1 0 0
3 0 1 0 0 0
4 0 1 0 0 0
5 0 1 3 0 0

0 2 0 2 0 1
1 0 0 0 0 1
2 2 1 0 1 1
3 0 1 0 2 0
4 0 0 0 0 1
5 0 1 1 0 0

0 0 0 0 0 1
1 1 0 1 0 1
2 1 0 0 3 0
3 0 0 2 1 1
4 0 1 1 0 2
5 0 0 0 0 1

0 1 0 0 2 1
1 0 1 1 2 0
2 0 0 0 0 1
3 0 0 0 1 2
4 0 0 1 1 1
5 0 0 2 0 0

0 0 0 1 0 0
1 1 0 1 0 0
2 0 0 1 0 1
3 0 1 1 0 0
4 0 1 1 0 0
5 0 0 0 0 1

0 0 0 0 1 0
1 0 1 0 0 0
2 0 1 1 0 0
3 0 1 0 0 1
4 2 1 0 2 0
5 0 0 2 0 1


S_abs1n15_2_H6_5_10
