25 3 3

5 626 40 20

0 188.0 307.0
1 374.0 351.0
2 296.0 139.0
3 332.0 126.0
4 432.0 79.0
5 488.0 442.0
6 46.0 341.0
7 302.0 147.0
8 23.0 181.0
9 22.0 127.0
10 81.0 497.0
11 95.0 442.0
12 433.0 165.0
13 469.0 31.0
14 330.0 255.0
15 453.0 66.0
16 238.0 455.0
17 368.0 229.0
18 3.0 60.0
19 420.0 207.0
20 385.0 346.0
21 69.0 76.0
22 148.0 186.0
23 322.0 339.0
24 204.0 436.0
25 250.0 391.0


0 11 4 10.0
1 9 2 4.0
2 7 6 10.0

1 0.23 0.23 0.23
2 0.32 0.32 0.32
3 0.33 0.33 0.33
4 0.23 0.23 0.23
5 0.18 0.18 0.18
6 0.29 0.29 0.29
7 0.42 0.42 0.42
8 0.42 0.42 0.42
9 0.24 0.24 0.24
10 0.43 0.43 0.43
11 0.18 0.18 0.18
12 0.22 0.22 0.22
13 0.24 0.24 0.24
14 0.31 0.31 0.31
15 0.22 0.22 0.22
16 0.38 0.38 0.38
17 0.13 0.13 0.13
18 0.43 0.43 0.43
19 0.37 0.37 0.37
20 0.17 0.17 0.17
21 0.45 0.45 0.45
22 0.46 0.46 0.46
23 0.22 0.22 0.22
24 0.28 0.28 0.28
25 0.21 0.21 0.21

1 1 3 2
2 2 3 3
3 3 2 1
4 2 2 2
5 2 1 5
6 1 1 2
7 4 2 1
8 2 1 2
9 3 1 3
10 1 2 1
11 3 2 2
12 1 4 3
13 2 0 2
14 2 2 1
15 3 1 4
16 2 3 2
17 0 4 3
18 2 2 2
19 1 2 4
20 0 4 1
21 3 3 1
22 2 2 2
23 1 0 2
24 2 3 4
25 2 1 3

0 0 1 1
1 0 2 1
2 1 0 0

0 0 1 1
1 2 0 1
2 0 2 1

0 1 0 1
1 1 0 0
2 1 2 0

0 1 1 0
1 1 0 0
2 0 1 2

0 1 0 2
1 0 1 1
2 1 0 2

0 1 1 0
1 0 0 1
2 0 0 1

0 1 2 0
1 3 0 0
2 0 0 1

0 0 0 1
1 1 1 1
2 1 0 0

0 2 0 1
1 1 1 1
2 0 0 1

0 0 1 0
1 1 1 0
2 0 0 1

0 0 1 0
1 1 1 1
2 2 0 1

0 0 1 1
1 1 1 1
2 0 2 1

0 1 0 0
1 1 0 1
2 0 0 1

0 0 1 0
1 0 1 0
2 2 0 1

0 0 0 2
1 1 1 1
2 2 0 1

0 0 1 0
1 2 1 0
2 0 1 2

0 0 1 0
1 0 1 2
2 0 2 1

0 0 1 1
1 0 1 0
2 2 0 1

0 1 2 0
1 0 0 2
2 0 0 2

0 0 1 0
1 0 2 1
2 0 1 0

0 2 0 1
1 1 0 0
2 0 3 0

0 0 1 2
1 1 1 0
2 1 0 0

0 0 0 1
1 0 0 1
2 1 0 0

0 0 1 2
1 1 1 1
2 1 1 1

0 1 1 1
1 1 0 0
2 0 0 2


S_abs1n25_2_H3_3_5
