30 6 5

15 282 40 20

0 81.0 66.0
1 95.0 455.0
2 433.0 229.0
3 469.0 60.0
4 330.0 207.0
5 453.0 346.0
6 238.0 76.0
7 368.0 186.0
8 3.0 339.0
9 420.0 436.0
10 385.0 391.0
11 69.0 268.0
12 148.0 358.0
13 322.0 12.0
14 204.0 165.0
15 250.0 172.0
16 307.0 492.0
17 351.0 276.0
18 139.0 241.0
19 126.0 272.0
20 79.0 453.0
21 442.0 124.0
22 341.0 210.0
23 147.0 298.0
24 181.0 63.0
25 127.0 73.0
26 497.0 152.0
27 442.0 454.0
28 165.0 372.0
29 31.0 14.0
30 255.0 71.0


0 8 3 2.0
1 11 6 6.0
2 6 8 4.0
3 5 4 2.0
4 8 4 3.0

1 0.02 0.02 0.02 0.02 0.02
2 0.03 0.03 0.03 0.03 0.03
3 0.03 0.03 0.03 0.03 0.03
4 0.02 0.02 0.02 0.02 0.02
5 0.02 0.02 0.02 0.02 0.02
6 0.03 0.03 0.03 0.03 0.03
7 0.04 0.04 0.04 0.04 0.04
8 0.04 0.04 0.04 0.04 0.04
9 0.02 0.02 0.02 0.02 0.02
10 0.04 0.04 0.04 0.04 0.04
11 0.02 0.02 0.02 0.02 0.02
12 0.02 0.02 0.02 0.02 0.02
13 0.02 0.02 0.02 0.02 0.02
14 0.03 0.03 0.03 0.03 0.03
15 0.02 0.02 0.02 0.02 0.02
16 0.04 0.04 0.04 0.04 0.04
17 0.01 0.01 0.01 0.01 0.01
18 0.04 0.04 0.04 0.04 0.04
19 0.04 0.04 0.04 0.04 0.04
20 0.02 0.02 0.02 0.02 0.02
21 0.04 0.04 0.04 0.04 0.04
22 0.05 0.05 0.05 0.05 0.05
23 0.02 0.02 0.02 0.02 0.02
24 0.03 0.03 0.03 0.03 0.03
25 0.02 0.02 0.02 0.02 0.02
26 0.05 0.05 0.05 0.05 0.05
27 0.03 0.03 0.03 0.03 0.03
28 0.02 0.02 0.02 0.02 0.02
29 0.01 0.01 0.01 0.01 0.01
30 0.01 0.01 0.01 0.01 0.01

1 2 2 4 8 5
2 1 0 5 2 4
3 0 3 3 1 2
4 2 5 5 3 3
5 4 4 1 5 4
6 1 3 7 6 3
7 3 2 2 5 1
8 6 6 1 3 3
9 6 4 6 3 1
10 2 2 8 5 5
11 3 4 2 7 3
12 2 4 5 2 7
13 7 6 5 2 2
14 1 4 7 3 2
15 6 4 1 2 1
16 6 4 6 4 1
17 4 4 6 4 2
18 3 2 5 5 4
19 2 5 5 1 4
20 1 3 4 1 1
21 4 6 5 1 8
22 3 3 2 6 4
23 5 3 0 5 0
24 1 4 3 3 8
25 1 3 5 6 2
26 6 2 2 4 4
27 4 4 1 4 1
28 5 4 3 3 9
29 2 1 4 4 11
30 4 3 6 1 3

0 1 0 0 3 0
1 0 0 2 1 1
2 0 1 1 0 2
3 0 0 0 0 1
4 1 0 0 2 1
5 0 1 1 2 0

0 0 0 0 0 1
1 0 0 0 1 2
2 0 0 1 1 1
3 0 0 2 0 0
4 0 0 1 0 0
5 1 0 1 0 0

0 0 0 1 0 1
1 0 1 1 0 0
2 0 1 1 0 0
3 0 0 0 0 1
4 0 0 0 1 0
5 0 1 0 0 0

0 0 1 1 0 0
1 0 1 0 0 1
2 2 1 0 2 0
3 0 0 2 0 1
4 0 1 0 0 0
5 0 1 2 1 1

0 1 2 1 0 1
1 0 0 0 1 0
2 0 0 0 1 0
3 1 2 0 0 2
4 1 0 0 0 0
5 1 0 0 3 1

0 0 0 3 0 0
1 0 0 0 1 0
2 0 2 0 3 0
3 0 0 2 1 2
4 0 0 0 1 0
5 1 1 2 0 1

0 0 0 1 0 0
1 0 0 0 2 0
2 2 1 0 1 0
3 1 1 1 1 0
4 0 0 0 1 0
5 0 0 0 0 1

0 0 1 0 1 0
1 0 0 0 0 1
2 2 1 0 0 1
3 2 1 0 1 0
4 1 1 1 1 1
5 1 2 0 0 0

0 0 1 0 0 0
1 1 0 0 0 0
2 0 2 2 0 0
3 1 1 2 0 1
4 2 0 1 2 0
5 2 0 1 1 0

0 0 0 3 0 2
1 0 0 1 0 0
2 1 1 0 2 1
3 0 0 2 1 1
4 0 0 0 2 0
5 1 1 2 0 1

0 1 1 1 0 0
1 0 0 0 1 1
2 0 0 0 2 0
3 0 1 1 1 1
4 1 0 0 1 1
5 1 2 0 2 0

0 0 1 0 0 2
1 1 1 0 0 0
2 1 0 0 1 3
3 0 1 0 1 2
4 0 0 2 0 0
5 0 1 3 0 0

0 2 0 0 0 0
1 2 1 0 1 1
2 0 2 0 0 1
3 1 1 1 1 0
4 2 1 0 0 0
5 0 1 4 0 0

0 1 2 1 1 0
1 0 0 0 0 1
2 0 1 1 1 0
3 0 0 4 0 1
4 0 1 0 1 0
5 0 0 1 0 0

0 1 1 0 0 0
1 1 0 0 0 0
2 0 0 0 1 0
3 2 2 1 0 0
4 2 1 0 0 1
5 0 0 0 1 0

0 0 1 2 1 0
1 1 0 0 0 0
2 3 0 1 0 0
3 1 0 1 2 0
4 0 1 2 0 0
5 1 2 0 1 1

0 1 0 1 3 0
1 0 1 0 0 0
2 0 1 3 0 1
3 0 1 2 0 0
4 1 0 0 1 0
5 2 1 0 0 1

0 0 0 0 1 1
1 0 0 1 3 0
2 0 0 1 0 0
3 3 0 1 1 0
