15 3 5

7 268 40 20

0 124.0 227.0
1 474.0 364.0
2 360.0 164.0
3 282.0 277.0
4 326.0 377.0
5 64.0 249.0
6 410.0 92.0
7 153.0 165.0
8 470.0 365.0
9 325.0 476.0
10 226.0 92.0
11 33.0 105.0
12 15.0 46.0
13 226.0 45.0
14 316.0 162.0
15 347.0 190.0


0 14 4 7.0
1 7 3 3.0
2 7 6 5.0
3 5 9 5.0
4 8 8 8.0

1 0.28 0.12 0.20 0.20 0.32
2 0.07 0.03 0.05 0.05 0.08
3 0.14 0.06 0.10 0.10 0.16
4 0.28 0.12 0.20 0.20 0.32
5 0.21 0.09 0.15 0.15 0.24
6 0.35 0.15 0.25 0.25 0.40
7 0.21 0.09 0.15 0.15 0.24
8 0.21 0.09 0.15 0.15 0.24
9 0.28 0.12 0.20 0.20 0.32
10 0.28 0.12 0.20 0.20 0.32
11 0.21 0.09 0.15 0.15 0.24
12 0.21 0.09 0.15 0.15 0.24
13 0.28 0.12 0.20 0.20 0.32
14 0.07 0.03 0.05 0.05 0.08
15 0.21 0.09 0.15 0.15 0.24

1 3 3 2 2 4
2 2 2 3 2 1
3 0 2 0 7 1
4 1 1 2 3 3
5 2 0 0 1 2
6 1 1 3 0 4
7 3 2 2 2 1
8 4 2 1 0 1
9 1 1 3 1 3
10 3 3 0 4 2
11 3 1 0 2 2
12 1 2 1 0 2
13 1 2 5 2 1
14 3 3 1 1 3
15 2 1 1 0 3

0 2 1 0 2 0
1 0 1 1 0 3
2 1 1 1 0 1

0 0 1 1 0 0
1 1 0 1 1 0
2 1 1 1 1 1

0 0 0 0 1 0
1 0 1 0 3 0
2 0 1 0 3 1

0 1 1 0 1 1
1 0 0 2 1 1
2 0 0 0 1 1

0 0 0 0 1 0
1 0 0 0 0 1
2 2 0 0 0 1

0 0 0 0 0 1
1 0 1 2 0 2
2 1 0 1 0 1

0 0 1 1 1 1
1 1 1 1 1 0
2 2 0 0 0 0

0 1 1 0 0 0
1 2 1 0 0 1
2 1 0 1 0 0

0 0 1 1 1 1
1 1 0 1 0 1
2 0 0 1 0 1

0 1 2 0 2 0
1 1 0 0 1 0
2 1 1 0 1 2

0 0 0 0 1 1
1 2 1 0 1 0
2 1 0 0 0 1

0 0 0 0 0 1
1 0 1 1 0 0
2 1 1 0 0 1

0 0 0 3 1 0
1 1 1 2 0 1
2 0 1 0 1 0

0 1 1 0 0 1
1 1 2 0 0 2
2 1 0 1 1 0

0 0 0 0 0 1
1 1 0 1 0 2
2 1 1 0 0 0


S_abs2n15_2_L3_5_7
