20 3 5

15 148 40 20

0 339.0 285.0
1 300.0 299.0
2 272.0 409.0
3 90.0 492.0
4 474.0 360.0
5 270.0 216.0
6 90.0 106.0
7 46.0 10.0
8 497.0 262.0
9 165.0 156.0
10 66.0 207.0
11 123.0 446.0
12 388.0 466.0
13 497.0 114.0
14 297.0 251.0
15 464.0 422.0
16 138.0 53.0
17 408.0 417.0
18 69.0 380.0
19 67.0 238.0
20 244.0 326.0


0 7 6 4.0
1 22 2 5.0
2 8 12 10.0
3 12 5 6.0
4 4 8 3.0

1 1.92 2.40 4.80 2.88 1.44
2 1.48 1.85 3.70 2.22 1.11
3 1.60 2.00 4.00 2.40 1.20
4 1.96 2.45 4.90 2.94 1.47
5 1.32 1.65 3.30 1.98 0.99
6 1.04 1.30 2.60 1.56 0.78
7 1.00 1.25 2.50 1.50 0.75
8 1.00 1.25 2.50 1.50 0.75
9 0.48 0.60 1.20 0.72 0.36
10 1.20 1.50 3.00 1.80 0.90
11 1.32 1.65 3.30 1.98 0.99
12 1.88 2.35 4.70 2.82 1.41
13 0.44 0.55 1.10 0.66 0.33
14 1.36 1.70 3.40 2.04 1.02
15 1.84 2.30 4.60 2.76 1.38
16 0.60 0.75 1.50 0.90 0.45
17 0.76 0.95 1.90 1.14 0.57
18 1.20 1.50 3.00 1.80 0.90
19 0.40 0.50 1.00 0.60 0.30
20 1.24 1.55 3.10 1.86 0.93

1 0 1 1 4 2
2 2 0 0 0 3
3 1 2 4 1 4
4 4 2 1 1 0
5 3 2 2 1 2
6 2 2 2 2 2
7 2 1 0 3 3
8 3 1 0 1 2
9 1 2 4 1 1
10 2 3 2 1 2
11 2 2 1 1 3
12 4 1 4 0 2
13 1 0 2 3 1
14 1 1 0 0 4
15 3 2 2 2 2
16 0 4 2 3 4
17 0 0 0 9 0
18 0 2 0 1 2
19 2 0 4 3 1
20 3 2 1 2 2

0 0 0 1 2 1
1 0 1 0 1 1
2 0 0 0 1 0

0 0 0 0 0 1
1 2 0 0 0 1
2 0 0 0 0 1

0 0 1 2 0 2
1 1 0 1 0 1
2 0 1 1 1 1

0 1 1 1 1 0
1 2 0 0 0 0
2 1 1 0 0 0

0 2 1 0 0 1
1 1 0 1 0 0
2 0 1 1 1 1

0 1 0 1 0 1
1 0 0 1 0 1
2 1 2 0 2 0

0 1 0 0 1 0
1 1 1 0 1 2
2 0 0 0 1 1

0 2 1 0 1 0
1 1 0 0 0 1
2 0 0 0 0 1

0 0 1 1 0 0
1 1 1 0 0 1
2 0 0 3 1 0

0 1 1 2 0 1
1 0 1 0 1 0
2 1 1 0 0 1

0 1 2 0 0 2
1 1 0 1 1 0
2 0 0 0 0 1

0 1 0 1 0 2
1 1 1 0 0 0
2 2 0 3 0 0

0 0 0 1 0 0
1 1 0 1 3 0
2 0 0 0 0 1

0 0 0 0 0 1
1 0 1 0 0 1
2 1 0 0 0 2

0 2 1 0 1 1
1 0 0 1 0 0
2 1 1 1 1 1

0 0 2 0 1 2
1 0 2 2 0 1
2 0 0 0 2 1

0 0 0 0 3 0
1 0 0 0 2 0
2 0 0 0 4 0

0 0 0 0 0 1
1 0 1 0 1 1
2 0 1 0 0 0

0 1 0 1 1 1
1 0 0 2 2 0
2 1 0 1 0 0

0 1 0 0 1 0
1 1 1 0 0 1
2 1 1 1 1 1


S_abs3n20_2_H3_5_15
