15 3 3

4 512 40 20

0 124.0 227.0
1 474.0 364.0
2 360.0 164.0
3 282.0 277.0
4 326.0 377.0
5 64.0 249.0
6 410.0 92.0
7 153.0 165.0
8 470.0 365.0
9 325.0 476.0
10 226.0 92.0
11 33.0 105.0
12 15.0 46.0
13 226.0 45.0
14 316.0 162.0
15 347.0 190.0


0 11 4 10.0
1 9 2 4.0
2 7 6 10.0

1 3.50 1.40 3.50
2 1.40 0.56 1.40
3 1.70 0.68 1.70
4 3.60 1.44 3.60
5 2.50 1.00 2.50
6 4.80 1.92 4.80
7 3.30 1.32 3.30
8 3.30 1.32 3.30
9 3.80 1.52 3.80
10 3.70 1.48 3.70
11 2.60 1.04 2.60
12 3.50 1.40 3.50
13 3.80 1.52 3.80
14 1.30 0.52 1.30
15 3.40 1.36 3.40

1 1 3 2
2 2 3 3
3 3 2 1
4 2 2 2
5 2 1 5
6 1 1 2
7 4 2 1
8 2 1 2
9 3 1 3
10 1 2 1
11 3 2 2
12 1 4 3
13 2 0 2
14 2 2 1
15 3 1 4

0 0 1 1
1 0 2 1
2 1 0 0

0 0 1 1
1 2 0 1
2 0 2 1

0 1 0 1
1 1 0 0
2 1 2 0

0 1 1 0
1 1 0 0
2 0 1 2

0 1 0 2
1 0 1 1
2 1 0 2

0 1 1 0
1 0 0 1
2 0 0 1

0 1 2 0
1 3 0 0
2 0 0 1

0 0 0 1
1 1 1 1
2 1 0 0

0 2 0 1
1 1 1 1
2 0 0 1

0 0 1 0
1 1 1 0
2 0 0 1

0 0 1 0
1 1 1 1
2 2 0 1

0 0 1 1
1 1 1 1
2 0 2 1

0 1 0 0
1 1 0 1
2 0 0 1

0 0 1 0
1 0 1 0
2 2 0 1

0 0 0 2
1 1 1 1
2 2 0 1


S_abs2n15_2_H3_3_4
