20 3 5

13 160 40 20

0 226.0 190.0
1 33.0 366.0
2 15.0 439.0
3 226.0 161.0
4 316.0 407.0
5 347.0 477.0
6 227.0 237.0
7 364.0 7.0
8 164.0 341.0
9 277.0 270.0
10 377.0 138.0
11 249.0 297.0
12 92.0 144.0
13 165.0 409.0
14 365.0 0.0
15 476.0 115.0
16 92.0 202.0
17 105.0 278.0
18 46.0 253.0
19 45.0 158.0
20 162.0 384.0


0 7 6 5.0
1 22 2 5.0
2 8 12 10.0
3 12 5 7.0
4 4 8 3.0

1 0.20 0.20 0.40 0.28 0.12
2 0.05 0.05 0.10 0.07 0.03
3 0.10 0.10 0.20 0.14 0.06
4 0.20 0.20 0.40 0.28 0.12
5 0.15 0.15 0.30 0.21 0.09
6 0.25 0.25 0.50 0.35 0.15
7 0.15 0.15 0.30 0.21 0.09
8 0.15 0.15 0.30 0.21 0.09
9 0.20 0.20 0.40 0.28 0.12
10 0.20 0.20 0.40 0.28 0.12
11 0.15 0.15 0.30 0.21 0.09
12 0.15 0.15 0.30 0.21 0.09
13 0.20 0.20 0.40 0.28 0.12
14 0.05 0.05 0.10 0.07 0.03
15 0.15 0.15 0.30 0.21 0.09
16 0.15 0.15 0.30 0.21 0.09
17 0.10 0.10 0.20 0.14 0.06
18 0.20 0.20 0.40 0.28 0.12
19 0.10 0.10 0.20 0.14 0.06
20 0.10 0.10 0.20 0.14 0.06

1 0 1 1 4 2
2 2 0 0 0 3
3 1 2 4 1 4
4 4 2 1 1 0
5 3 2 2 1 2
6 2 2 2 2 2
7 2 1 0 3 3
8 3 1 0 1 2
9 1 2 4 1 1
10 2 3 2 1 2
11 2 2 1 1 3
12 4 1 4 0 2
13 1 0 2 3 1
14 1 1 0 0 4
15 3 2 2 2 2
16 0 4 2 3 4
17 0 0 0 9 0
18 0 2 0 1 2
19 2 0 4 3 1
20 3 2 1 2 2

0 0 0 1 2 1
1 0 1 0 1 1
2 0 0 0 1 0

0 0 0 0 0 1
1 2 0 0 0 1
2 0 0 0 0 1

0 0 1 2 0 2
1 1 0 1 0 1
2 0 1 1 1 1

0 1 1 1 1 0
1 2 0 0 0 0
2 1 1 0 0 0

0 2 1 0 0 1
1 1 0 1 0 0
2 0 1 1 1 1

0 1 0 1 0 1
1 0 0 1 0 1
2 1 2 0 2 0

0 1 0 0 1 0
1 1 1 0 1 2
2 0 0 0 1 1

0 2 1 0 1 0
1 1 0 0 0 1
2 0 0 0 0 1

0 0 1 1 0 0
1 1 1 0 0 1
2 0 0 3 1 0

0 1 1 2 0 1
1 0 1 0 1 0
2 1 1 0 0 1

0 1 2 0 0 2
1 1 0 1 1 0
2 0 0 0 0 1

0 1 0 1 0 2
1 1 1 0 0 0
2 2 0 3 0 0

0 0 0 1 0 0
1 1 0 1 3 0
2 0 0 0 0 1

0 0 0 0 0 1
1 0 1 0 0 1
2 1 0 0 0 2

0 2 1 0 1 1
1 0 0 1 0 0
2 1 1 1 1 1

0 0 2 0 1 2
1 0 2 2 0 1
2 0 0 0 2 1

0 0 0 0 3 0
1 0 0 0 2 0
2 0 0 0 4 0

0 0 0 0 0 1
1 0 1 0 1 1
2 0 1 0 0 0

0 1 0 1 1 1
1 0 0 2 2 0
2 1 0 1 0 0

0 1 0 0 1 0
1 1 1 0 0 1
2 1 1 1 1 1


S_abs2n20_2_L3_5_13
