10 3 5

5 320 40 20

0 224.0 186.0
1 260.0 402.0
2 154.0 205.0
3 173.0 315.0
4 299.0 410.0
5 347.0 275.0
6 399.0 133.0
7 29.0 175.0
8 258.0 63.0
9 54.0 66.0
10 61.0 333.0


0 11 4 7.0
1 12 3 6.0
2 6 9 9.0
3 17 4 11.0
4 6 3 3.0

1 0.21 0.18 0.27 0.33 0.09
2 0.28 0.24 0.36 0.44 0.12
3 0.35 0.30 0.45 0.55 0.15
4 0.28 0.24 0.36 0.44 0.12
5 0.35 0.30 0.45 0.55 0.15
6 0.14 0.12 0.18 0.22 0.06
7 0.35 0.30 0.45 0.55 0.15
8 0.35 0.30 0.45 0.55 0.15
9 0.28 0.24 0.36 0.44 0.12
10 0.14 0.12 0.18 0.22 0.06

1 3 3 1 0 3
2 1 3 3 2 2
3 2 1 0 2 3
4 3 3 0 2 2
5 1 2 2 1 4
6 2 2 3 2 1
7 0 2 0 7 1
8 1 1 2 3 3
9 2 0 0 1 2
10 1 1 3 0 4

0 1 0 0 0 1
1 1 1 1 0 2
2 1 2 0 0 0

0 0 1 3 1 0
1 1 1 0 0 0
2 0 1 0 1 2

0 0 0 0 1 2
1 0 0 0 1 0
2 2 1 0 0 1

0 1 2 0 1 0
1 1 0 0 0 1
2 1 1 0 1 1

0 1 0 0 0 3
1 0 2 2 1 0
2 0 0 0 0 1

0 0 1 1 0 0
1 1 0 1 1 0
2 1 1 1 1 1

0 0 0 0 1 0
1 0 1 0 3 0
2 0 1 0 3 1

0 1 1 0 1 1
1 0 0 2 1 1
2 0 0 0 1 1

0 0 0 0 1 0
1 0 0 0 0 1
2 2 0 0 0 1

0 0 0 0 0 1
1 0 1 2 0 2
2 1 0 1 0 1


S_abs5n10_2_L3_5_5
