5 6 3

3 502 40 20

0 309.0 334.0
1 345.0 168.0
2 34.0 174.0
3 297.0 367.0
4 211.0 389.0
5 76.0 304.0


0 11 4 5.0
1 9 2 2.0
2 7 6 5.0

1 1.75 0.70 1.75
2 0.70 0.28 0.70
3 0.85 0.34 0.85
4 1.80 0.72 1.80
5 1.25 0.50 1.25

1 3 6 5
2 5 4 3
3 3 2 7
4 6 3 3
5 4 3 4

0 0 1 1
1 0 2 1
2 1 0 0
3 0 1 1
4 2 0 1
5 0 2 1

0 1 0 1
1 1 0 0
2 1 2 0
3 1 1 0
4 1 0 0
5 0 1 2

0 1 0 2
1 0 1 1
2 1 0 2
3 1 1 0
4 0 0 1
5 0 0 1

0 1 2 0
1 3 0 0
2 0 0 1
3 0 0 1
4 1 1 1
5 1 0 0

0 2 0 1
1 1 1 1
2 0 0 1
3 0 1 0
4 1 1 0
5 0 0 1


S_abs2n5_2_H6_3_3
