20 6 5

14 188 40 20

0 66.0 475.0
1 333.0 166.0
2 287.0 349.0
3 317.0 153.0
4 290.0 268.0
5 117.0 194.0
6 317.0 343.0
7 410.0 17.0
8 162.0 103.0
9 443.0 427.0
10 444.0 345.0
11 372.0 243.0
12 481.0 111.0
13 162.0 24.0
14 162.0 252.0
15 441.0 37.0
16 230.0 255.0
17 14.0 195.0
18 116.0 134.0
19 113.0 396.0
20 407.0 211.0


0 8 6 4.0
1 8 2 1.0
2 6 4 2.0
3 8 6 4.0
4 22 3 5.0

1 1.32 0.33 0.66 1.32 1.65
2 1.64 0.41 0.82 1.64 2.05
3 1.88 0.47 0.94 1.88 2.35
4 1.44 0.36 0.72 1.44 1.80
5 1.92 0.48 0.96 1.92 2.40
6 0.96 0.24 0.48 0.96 1.20
7 1.92 0.48 0.96 1.92 2.40
8 1.96 0.49 0.98 1.96 2.45
9 1.56 0.39 0.78 1.56 1.95
10 0.68 0.17 0.34 0.68 0.85
11 1.96 0.49 0.98 1.96 2.45
12 1.28 0.32 0.64 1.28 1.60
13 1.56 0.39 0.78 1.56 1.95
14 1.48 0.37 0.74 1.48 1.85
15 1.16 0.29 0.58 1.16 1.45
16 1.28 0.32 0.64 1.28 1.60
17 1.00 0.25 0.50 1.00 1.25
18 0.68 0.17 0.34 0.68 0.85
19 0.96 0.24 0.48 0.96 1.20
20 1.80 0.45 0.90 1.80 2.25

1 2 3 4 10 3
2 5 3 5 6 2
3 2 1 3 5 5
4 5 0 4 2 8
5 5 8 6 2 2
6 0 5 1 1 2
7 4 3 5 3 4
8 2 2 5 4 5
9 1 1 2 6 6
10 1 2 7 0 1
11 2 4 1 3 2
12 1 4 5 3 3
13 3 4 3 7 3
14 3 2 5 5 3
15 3 3 1 3 3
16 5 7 3 2 1
17 6 2 8 5 4
18 2 2 5 6 3
19 4 5 1 5 7
20 4 5 5 2 4

0 0 1 1 0 1
1 0 0 1 1 0
2 0 0 1 2 1
3 0 1 0 3 0
4 1 0 0 3 0
5 1 1 1 1 1

0 0 0 1 1 0
1 1 0 1 3 0
2 1 1 2 0 0
3 1 0 0 1 0
4 1 1 0 0 1
5 1 1 1 1 1

0 0 0 0 1 0
1 0 0 1 0 1
2 0 0 0 1 2
3 1 0 0 2 0
4 0 0 1 1 0
5 1 1 1 0 2

0 0 0 1 0 0
1 1 0 0 0 4
2 2 0 1 1 0
3 0 0 0 0 2
4 1 0 1 1 0
5 1 0 1 0 2

0 0 1 0 0 0
1 1 2 2 0 0
2 0 2 0 1 0
3 2 1 2 0 0
4 1 1 1 0 2
5 1 1 1 1 0

0 0 1 0 0 0
1 0 1 0 0 1
2 0 1 0 1 1
3 0 0 1 0 0
4 0 1 0 0 0
5 0 1 0 0 0

0 0 1 3 0 0
1 2 0 2 0 1
2 0 0 0 0 1
3 2 1 0 1 1
4 0 1 0 2 0
5 0 0 0 0 1

0 0 1 1 0 0
1 0 0 0 0 1
2 1 0 1 0 1
3 1 0 0 3 0
4 0 0 2 1 1
5 0 1 1 0 2

0 0 0 0 0 1
1 1 0 0 2 1
2 0 1 1 2 0
3 0 0 0 0 1
4 0 0 0 1 2
5 0 0 1 1 1

0 0 0 2 0 0
1 0 0 1 0 0
2 1 0 1 0 0
3 0 0 1 0 1
4 0 1 1 0 0
5 0 1 1 0 0

0 0 0 0 0 1
1 0 0 0 1 0
2 0 1 0 0 0
3 0 1 1 0 0
4 0 1 0 0 1
5 2 1 0 2 0

0 0 0 2 0 1
1 0 1 0 0 0
2 0 1 2 1 1
3 1 2 1 0 1
4 0 0 0 1 0
5 0 0 0 1 0

0 1 2 0 0 2
1 1 0 0 0 0
2 1 0 0 3 1
3 0 0 3 0 0
4 0 0 0 1 0
5 0 2 0 3 0

0 0 0 2 1 2
1 0 0 0 1 0
2 1 1 2 0 1
3 0 0 1 0 0
4 0 0 0 2 0
5 2 1 0 1 0

0 1 1 1 1 0
1 0 0 0 1 0
2 0 0 0 0 1
3 0 1 0 1 0
4 0 0 0 0 1
5 2 1 0 0 1

0 2 1 0 1 0
1 1 1 1 1 1
2 1 2 0 0 0
3 0 1 0 0 0
4 1 0 0 0 0
5 0 2 2 0 0

0 1 1 2 0 1
1 2 0 1 2 0
2 2 0 1 1 0
3 0 0 3 0 2
4 0 0 1 0 0
5 1 1 0 2 1

0 0 0 2 1 1
1 0 0 0 2 0
2 1 1 2 0 1
3 1 1 1 0 0
4 0 0 0 1 1
5 0 0 0 2 0

0 0 1 1 1 1
1 1 0 0 1 1
2 1 2 0 2 0
3 0 1 0 0 2
4 1 1 0 0 0
5 1 0 0 1 3

0 0 1 0 1 2
1 0 0 2 0 0
2 0 1 3 0 0
3 2 0 0 0 0
4 2 1 0 1 1
5 0 2 0 0 1


S_abs5n20_2_H6_5_14
