10 6 5

9 118 40 20

0 389.0 474.0
1 304.0 360.0
2 461.0 282.0
3 269.0 326.0
4 419.0 64.0
5 39.0 410.0
6 159.0 153.0
7 11.0 470.0
8 103.0 325.0
9 121.0 226.0
10 124.0 33.0


0 7 6 2.0
1 22 2 2.0
2 8 12 4.0
3 12 5 3.0
4 4 8 1.0

1 0.70 0.70 1.40 1.05 0.35
2 0.28 0.28 0.56 0.42 0.14
3 0.34 0.34 0.68 0.51 0.17
4 0.72 0.72 1.44 1.08 0.36
5 0.50 0.50 1.00 0.75 0.25
6 0.96 0.96 1.92 1.44 0.48
7 0.66 0.66 1.32 0.99 0.33
8 0.66 0.66 1.32 0.99 0.33
9 0.76 0.76 1.52 1.14 0.38
10 0.74 0.74 1.48 1.11 0.37

1 2 1 1 4 5
2 5 4 5 2 4
3 5 4 4 3 4
4 5 2 0 4 5
5 3 5 6 2 3
6 6 3 5 1 5
7 2 1 2 3 5
8 3 6 4 5 6
9 0 2 0 10 2
10 5 2 5 5 3

0 0 0 1 2 1
1 0 1 0 1 1
2 0 0 0 1 0
3 0 0 0 0 1
4 2 0 0 0 1
5 0 0 0 0 1

0 0 1 2 0 2
1 1 0 1 0 1
2 0 1 1 1 1
3 1 1 1 1 0
4 2 0 0 0 0
5 1 1 0 0 0

0 2 1 0 0 1
1 1 0 1 0 0
2 0 1 1 1 1
3 1 0 1 0 1
4 0 0 1 0 1
5 1 2 0 2 0

0 1 0 0 1 0
1 1 1 0 1 2
2 0 0 0 1 1
3 2 1 0 1 0
4 1 0 0 0 1
5 0 0 0 0 1

0 0 1 1 0 0
1 1 1 0 0 1
2 0 0 3 1 0
3 1 1 2 0 1
4 0 1 0 1 0
5 1 1 0 0 1

0 1 2 0 0 2
1 1 0 1 1 0
2 0 0 0 0 1
3 1 0 1 0 2
4 1 1 0 0 0
5 2 0 3 0 0

0 0 0 1 0 0
1 1 0 1 3 0
2 0 0 0 0 1
3 0 0 0 0 1
4 0 1 0 0 1
5 1 0 0 0 2

0 2 1 0 1 1
1 0 0 1 0 0
2 1 1 1 1 1
3 0 2 0 1 2
4 0 2 2 0 1
5 0 0 0 2 1

0 0 0 0 3 0
1 0 0 0 2 0
2 0 0 0 4 0
3 0 0 0 0 1
4 0 1 0 1 1
5 0 1 0 0 0

0 1 0 1 1 1
1 0 0 2 2 0
2 1 0 1 0 0
3 1 0 0 1 0
4 1 1 0 0 1
5 1 1 1 1 1


S_abs2n10_2_H6_5_9
