10 6 3

2 498 40 20

0 334.0 211.0
1 456.0 41.0
2 192.0 423.0
3 403.0 489.0
4 379.0 346.0
5 308.0 365.0
6 239.0 480.0
7 17.0 205.0
8 154.0 238.0
9 432.0 339.0
10 436.0 300.0


0 11 4 5.0
1 9 2 2.0
2 7 6 5.0

1 2.40 0.96 2.40
2 1.85 0.74 1.85
3 2.00 0.80 2.00
4 2.45 0.98 2.45
5 1.65 0.66 1.65
6 1.30 0.52 1.30
7 1.25 0.50 1.25
8 1.25 0.50 1.25
9 0.60 0.24 0.60
10 1.50 0.60 1.50

1 3 6 5
2 5 4 3
3 3 2 7
4 6 3 3
5 4 3 4
6 4 6 5
7 4 2 3
8 5 4 6
9 2 6 5
10 1 6 5

0 0 1 1
1 0 2 1
2 1 0 0
3 0 1 1
4 2 0 1
5 0 2 1

0 1 0 1
1 1 0 0
2 1 2 0
3 1 1 0
4 1 0 0
5 0 1 2

0 1 0 2
1 0 1 1
2 1 0 2
3 1 1 0
4 0 0 1
5 0 0 1

0 1 2 0
1 3 0 0
2 0 0 1
3 0 0 1
4 1 1 1
5 1 0 0

0 2 0 1
1 1 1 1
2 0 0 1
3 0 1 0
4 1 1 0
5 0 0 1

0 0 1 0
1 1 1 1
2 2 0 1
3 0 1 1
4 1 1 1
5 0 2 1

0 1 0 0
1 1 0 1
2 0 0 1
3 0 1 0
4 0 1 0
5 2 0 1

0 0 0 2
1 1 1 1
2 2 0 1
3 0 1 0
4 2 1 0
5 0 1 2

0 0 1 0
1 0 1 2
2 0 2 1
3 0 1 1
4 0 1 0
5 2 0 1

0 1 2 0
1 0 0 2
2 0 0 2
3 0 1 0
4 0 2 1
5 0 1 0


S_abs3n10_2_H6_3_2
