15 6 3

5 558 40 20

0 124.0 227.0
1 474.0 364.0
2 360.0 164.0
3 282.0 277.0
4 326.0 377.0
5 64.0 249.0
6 410.0 92.0
7 153.0 165.0
8 470.0 365.0
9 325.0 476.0
10 226.0 92.0
11 33.0 105.0
12 15.0 46.0
13 226.0 45.0
14 316.0 162.0
15 347.0 190.0


0 11 4 6.0
1 9 2 2.0
2 7 6 5.0

1 0.24 0.08 0.20
2 0.06 0.02 0.05
3 0.12 0.04 0.10
4 0.24 0.08 0.20
5 0.18 0.06 0.15
6 0.30 0.10 0.25
7 0.18 0.06 0.15
8 0.18 0.06 0.15
9 0.24 0.08 0.20
10 0.24 0.08 0.20
11 0.18 0.06 0.15
12 0.18 0.06 0.15
13 0.24 0.08 0.20
14 0.06 0.02 0.05
15 0.18 0.06 0.15

1 3 6 5
2 5 4 3
3 3 2 7
4 6 3 3
5 4 3 4
6 4 6 5
7 4 2 3
8 5 4 6
9 2 6 5
10 1 6 5
11 5 5 3
12 3 3 6
13 4 3 6
14 6 4 3
15 7 4 5

0 0 1 1
1 0 2 1
2 1 0 0
3 0 1 1
4 2 0 1
5 0 2 1

0 1 0 1
1 1 0 0
2 1 2 0
3 1 1 0
4 1 0 0
5 0 1 2

0 1 0 2
1 0 1 1
2 1 0 2
3 1 1 0
4 0 0 1
5 0 0 1

0 1 2 0
1 3 0 0
2 0 0 1
3 0 0 1
4 1 1 1
5 1 0 0

0 2 0 1
1 1 1 1
2 0 0 1
3 0 1 0
4 1 1 0
5 0 0 1

0 0 1 0
1 1 1 1
2 2 0 1
3 0 1 1
4 1 1 1
5 0 2 1

0 1 0 0
1 1 0 1
2 0 0 1
3 0 1 0
4 0 1 0
5 2 0 1

0 0 0 2
1 1 1 1
2 2 0 1
3 0 1 0
4 2 1 0
5 0 1 2

0 0 1 0
1 0 1 2
2 0 2 1
3 0 1 1
4 0 1 0
5 2 0 1

0 1 2 0
1 0 0 2
2 0 0 2
3 0 1 0
4 0 2 1
5 0 1 0

0 2 0 1
1 1 0 0
2 0 3 0
3 0 1 2
4 1 1 0
5 1 0 0

0 0 0 1
1 0 0 1
2 1 0 0
3 0 1 2
4 1 1 1
5 1 1 1

0 1 1 1
1 1 0 0
2 0 0 2
3 2 0 1
4 0 1 1
5 0 1 1

0 0 1 0
1 1 1 0
2 1 1 1
3 1 0 0
4 1 1 1
5 2 0 1

0 2 0 1
1 1 1 1
2 2 0 1
3 0 1 1
4 1 1 0
5 1 1 1


S_abs2n15_2_L6_3_5
