20 6 3

3 722 40 20

0 226.0 190.0
1 33.0 366.0
2 15.0 439.0
3 226.0 161.0
4 316.0 407.0
5 347.0 477.0
6 227.0 237.0
7 364.0 7.0
8 164.0 341.0
9 277.0 270.0
10 377.0 138.0
11 249.0 297.0
12 92.0 144.0
13 165.0 409.0
14 365.0 0.0
15 476.0 115.0
16 92.0 202.0
17 105.0 278.0
18 46.0 253.0
19 45.0 158.0
20 162.0 384.0


0 11 4 6.0
1 9 2 2.0
2 7 6 5.0

1 0.24 0.08 0.20
2 0.06 0.02 0.05
3 0.12 0.04 0.10
4 0.24 0.08 0.20
5 0.18 0.06 0.15
6 0.30 0.10 0.25
7 0.18 0.06 0.15
8 0.18 0.06 0.15
9 0.24 0.08 0.20
10 0.24 0.08 0.20
11 0.18 0.06 0.15
12 0.18 0.06 0.15
13 0.24 0.08 0.20
14 0.06 0.02 0.05
15 0.18 0.06 0.15
16 0.18 0.06 0.15
17 0.12 0.04 0.10
18 0.24 0.08 0.20
19 0.12 0.04 0.10
20 0.12 0.04 0.10

1 3 6 5
2 5 4 3
3 3 2 7
4 6 3 3
5 4 3 4
6 4 6 5
7 4 2 3
8 5 4 6
9 2 6 5
10 1 6 5
11 5 5 3
12 3 3 6
13 4 3 6
14 6 4 3
15 7 4 5
16 2 3 4
17 5 3 3
18 3 4 5
19 3 4 8
20 2 4 4

0 0 1 1
1 0 2 1
2 1 0 0
3 0 1 1
4 2 0 1
5 0 2 1

0 1 0 1
1 1 0 0
2 1 2 0
3 1 1 0
4 1 0 0
5 0 1 2

0 1 0 2
1 0 1 1
2 1 0 2
3 1 1 0
4 0 0 1
5 0 0 1

0 1 2 0
1 3 0 0
2 0 0 1
3 0 0 1
4 1 1 1
5 1 0 0

0 2 0 1
1 1 1 1
2 0 0 1
3 0 1 0
4 1 1 0
5 0 0 1

0 0 1 0
1 1 1 1
2 2 0 1
3 0 1 1
4 1 1 1
5 0 2 1

0 1 0 0
1 1 0 1
2 0 0 1
3 0 1 0
4 0 1 0
5 2 0 1

0 0 0 2
1 1 1 1
2 2 0 1
3 0 1 0
4 2 1 0
5 0 1 2

0 0 1 0
1 0 1 2
2 0 2 1
3 0 1 1
4 0 1 0
5 2 0 1

0 1 2 0
1 0 0 2
2 0 0 2
3 0 1 0
4 0 2 1
5 0 1 0

0 2 0 1
1 1 0 0
2 0 3 0
3 0 1 2
4 1 1 0
5 1 0 0

0 0 0 1
1 0 0 1
2 1 0 0
3 0 1 2
4 1 1 1
5 1 1 1

0 1 1 1
1 1 0 0
2 0 0 2
3 2 0 1
4 0 1 1
5 0 1 1

0 0 1 0
1 1 1 0
2 1 1 1
3 1 0 0
4 1 1 1
5 2 0 1

0 2 0 1
1 1 1 1
2 2 0 1
3 0 1 1
4 1 1 0
5 1 1 1

0 0 1 0
1 0 0 1
2 0 0 2
3 1 1 1
4 1 0 0
5 0 1 0

0 1 0 0
1 1 0 1
2 1 2 0
3 0 0 1
4 2 0 1
5 0 1 0

0 0 1 0
1 0 1 1
2 0 0 1
3 0 1 1
4 1 0 2
5 2 1 0

0 0 1 1
1 1 1 1
2 1 0 1
3 1 1 1
4 0 1 1
5 0 0 3

0 0 0 1
1 2 1 0
2 0 1 0
3 0 1 2
4 0 0 1
5 0 1 0


S_abs2n20_2_L6_3_3
